name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,event_id,data_source,image,age_range,min_age,max_age
Ludoteca en Centro Sociocultural El Greco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a5029ae67e9e810VgnVCM2000001f4a900aRCRD,,2024-10-04,,2025-06-28,,Centro Sociocultural El Greco (Latina),CALLE EL GRECO 29,-3.747465416906973,40.407316328180464,Viernes de 17:30 a 20:30 horas y sábados de 10:00 a 13:30 horas. No festivos. Servicio de ludoteca gratuito para niñas y niños de 5 a 12 años (máximo 8 niñas/niños por actividad). Más información sobre inscripciones y actividades consultar en Centro Socio Cultural El Greco,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a5029ae67e9e810VgnVCM2000001f4a900aRCRD,['Niños'],12337134,ayuntamiento madrid,,5-12,5.0,12.0
Ludoteca en Centro Sociocultural Rosario Acuña,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=109ddfaf0ae9e810VgnVCM2000001f4a900aRCRD,,2024-10-05,,2025-06-28,,Centro Sociocultural Rosario de Acuña (Latina),CALLE MARIA DEL CARMEN 65,-3.7327010920242043,40.40647389284976,"Sábados, no festivos,  de 10:00 horas a 13:30 horas. Servicio de ludoteca gratuito para niñas y niños de 5 a 12 años (máximo 12 niñas/niños por actividad). Para más información sobre inscripciones y actividades consultar en Centro Sociocultural Rosario Acuña.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=109ddfaf0ae9e810VgnVCM2000001f4a900aRCRD,['Niños'],12337412,ayuntamiento madrid,,5-12,5.0,12.0
Ludotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a2523aaeab76910VgnVCM1000001d4a900aRCRD,10:30,2025-05-03,,2025-05-31,,Centro Sociocultural Valverde (Fuencarral - El Pardo),PLAZA ISLAS AZORES 1,-3.6880070256093758,40.49504564211655,"Sábados 3, 10, 17, 24 y 31 de mayo, de 10:30 a 13:30 h.  Actividad gratuita y de carácter abierto, sin inscripción previa, para niños y niñas con edades comprendidas entre 4 y 10 años.  Aforo limitado.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a2523aaeab76910VgnVCM1000001d4a900aRCRD,['Niños'],12763191,ayuntamiento madrid,,4-10,4.0,10.0
Ludotecas en Centro Sociocultural Latina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59c61197cb41f810VgnVCM1000001d4a900aRCRD,,2024-10-05,,2025-06-28,,,,,,"Sábados, no festivos,  de 10:00 horas a 13:30 horas. Servicio de ludotecas gratuito para niños y niñas de 5 a 12 años (máximo 12 niños/niñas por actividad). Para más información sobre inscripciones y actividades consultar en Centro Sociocultural Latina.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59c61197cb41f810VgnVCM1000001d4a900aRCRD,['Niños'],12354769,ayuntamiento madrid,,5-12,5.0,12.0
"Madrid, Musa de las Letras",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=594444afb09f2910VgnVCM1000001d4a900aRCRD,,2023-04-15,,2025-12-31,,Espacio Cultural Serrería Belga,CALLE ALAMEDA 15,-3.6937819843413373,40.4105673503608,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=594444afb09f2910VgnVCM1000001d4a900aRCRD,['Familias'],12578989,ayuntamiento madrid,,,,
"Madrid, Romántico y Castizo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fac803d9f2856910VgnVCM2000001f4a900aRCRD,19:00,2025-05-17,,2025-05-17,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,-3.598099871155595,40.44844757572015,"Compañía: Taller de Zarzuela de Madrid   Recomendada para todos los públicos  En mayo Madrid celebra San Isidro, su fiesta grande rememorando el Madrid más romántico de paseos en calesa, caballeros con sombrero de copa y damas con sombrilla, bravos militares y coquetas mujeres que se dejaban ver del brazo de ellos en los paseos más concurridos de Madrid. En los barrios más castizos, chulapos nos presentan la forma de vida de las clases populares, sus costumbres y bailes.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fac803d9f2856910VgnVCM2000001f4a900aRCRD,['Familias'],12757261,ayuntamiento madrid,,,,
Magia con Pablo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c880de091cb66910VgnVCM1000001d4a900aRCRD,18:00,2025-05-30,,2025-05-30,,Centro Sociocultural Blasco Ibáñez (Carabanchel),CALLE SOLDADO JOSE MARIA REY 44,-3.7327634025142253,40.39496102590205,"Prepárate para un show de magia espectacular con el Mago Pablo Molina. Con su asombroso repertorio de trucos y un toque de humor, hará que los niños vivan una experiencia mágica e inolvidable llena de sorpresas y risas. ¡Una aventura mágica que encantará a toda la familia!.  Edad recomendada: A partir de 5 años.  Duración: 60 minutos.  Plazas: 25 personas.  Para participar en las actividades hay que reservar plaza en el telf.: 914 280 554 o presencialmente en el centro cultural.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c880de091cb66910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12761392,ayuntamiento madrid,,+5,5.0,14.0
Magia familiar: Magia de risa,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efe465783d9d3910VgnVCM1000001d4a900aRCRD,12:00,2025-05-10,,2025-05-10,,Centro Sociocultural Rafael de León (Fuencarral - El Pardo),CALLE ISLA DE ONS 14,-3.7214686777952974,40.48025613358832,A cargo de Alfonso V. Este showman aúna el humor más brillante con la magia más impactante. Edad recomendada: desde 5 años.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efe465783d9d3910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12625313,ayuntamiento madrid,,5,5.0,5.0
Magia: Birli - Bigote,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a0903d9f2856910VgnVCM2000001f4a900aRCRD,19:00,2025-05-11,,2025-05-11,,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),CALLE FEBRERO 4,-3.5727382893523254,40.446826729909155,"Compañía: Alex Lozau Recomendada para todos los públicos Bienvenidos al otro lado del espejo, pasen y vean este catálogo de imposibles y gracietas. Una colección de puzles mágicos y rompecabezas maravillosos que fusionan la magia y el circo para disfrutar de una experiencia en la que los más peques gozarán y los más grandes quedarán fascinados. Magia por Birli-Bigote está capitaneado por Alex Louzao, quien llevará la batuta de esta aventura mágica en la que leeremos el pensamiento, haremos milagros sin hablar, ¡aprenderemos magia y conoceremos nuevos y raros amigos!",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a0903d9f2856910VgnVCM2000001f4a900aRCRD,['Familias'],12757274,ayuntamiento madrid,,,,
Manoviva - Girovago &amp; Rondella (Italia),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c60ab4f96f85910VgnVCM2000001f4a900aRCRD,18:00,2025-05-10,,2025-05-11,,Teatro Municipal de Títeres. Parque de El Retiro,AVENIDA MÉXICO 4,-3.6866519471003647,40.41878362561595,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c60ab4f96f85910VgnVCM2000001f4a900aRCRD,['Niños'],12722957,ayuntamiento madrid,,,,
Manualidades,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3da790ec79b45910VgnVCM2000001f4a900aRCRD,18:00,2025-03-25,,2025-06-24,,Biblioteca Pública Municipal Gabriel García Márquez (Usera),PLAZA PUEBLO 2,-3.701141063083806,40.366768324753416,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3da790ec79b45910VgnVCM2000001f4a900aRCRD,['Niños'],12702981,ayuntamiento madrid,,,,
Mari la mariquita,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9a40b57897d5910VgnVCM1000001d4a900aRCRD,11:00,2025-06-15,,2025-06-15,,Centro de Información y Educación Ambiental de El Huerto de El Retiro,PASEO FERNAN NUÑEZ 2,-3.6861797800993257,40.40943503279114,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9a40b57897d5910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12734911,ayuntamiento madrid,,,,
Más chulos que un ocho,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bb2d1fe5a086910VgnVCM2000001f4a900aRCRD,19:00,2025-05-24,,2025-05-24,,Auditorio Joaquín Rosado (Moncloa-Aravaca),CALLE SANTA POLA 22,-3.7366613378902462,40.432243310641894,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bb2d1fe5a086910VgnVCM2000001f4a900aRCRD,['Familias'],12764318,ayuntamiento madrid,,,,
"Menú2, con la compañía El Circodromo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e1ad865b7c66910VgnVCM2000001f4a900aRCRD,12:30,2025-05-25,,2025-05-25,,Centro Cultural Fernando Lázaro Carreter (Carabanchel),CALLE VERDAD 29,-3.717137582860074,40.39164455403764,"Menu2 acerca la extrovertida complicidad entre dos personajes que buscan impactar al público con su extravagancia y su peculiar humor. Su estética retro esta desfasada y al darse cuenta de ello intenta suplantar su aspecto con sus increíbles manipulaciones, equilibrios, acrobacias y humor. Sin duda un espectáculo diferente y divertido apto para cardíacos.  Edad recomendada: A partir de 5 años.  Duración: 60 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e1ad865b7c66910VgnVCM2000001f4a900aRCRD,"['Niños,Familias']",12761932,ayuntamiento madrid,,+5,5.0,14.0
Menuda magia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f3bd5ca38086910VgnVCM1000001d4a900aRCRD,12:00,2025-05-17,,2025-05-17,,Centro Cultural Julio Cortázar (Moncloa - Aravaca),CALLE ANTONIO MACHADO 20,-3.7195598670929315,40.46678417843686,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f3bd5ca38086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763634,ayuntamiento madrid,,,,
Mestre Fufo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ced9d865b7c66910VgnVCM2000001f4a900aRCRD,12:30,2025-05-11,,2025-05-11,,Centro Cultural Fernando Lázaro Carreter (Carabanchel),CALLE VERDAD 29,-3.717137582860074,40.39164455403764,"Un mozo de cuerda, de los que ayudaban a los viajeros con el equipaje en el pasado siglo, va a entregar un baúl dirigido a un tal Mestre Fufo (afamado payaso de la época). Pero éste no está... En su lugar aparece un misterioso pianista que abrirá la puerta a la incertidumbre, al cruce de caminos, a la oportunidad de convertirlo todo en otra cosa.  Edad recomendada: A partir de 3 años.  Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ced9d865b7c66910VgnVCM2000001f4a900aRCRD,['Niños'],12761922,ayuntamiento madrid,,+3,3.0,14.0
Mi amiga madrileña,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23dd826e66266910VgnVCM1000001d4a900aRCRD,18:00,2025-05-16,,2025-05-16,,Centro Sociocultural Tetuán,CALLE BRAVO MURILLO 251,-3.7002532146213043,40.45907909580629,"A cargo de la compañía Ditirambo. Mary, una niña inglesa, acaba de llegar con su maleta a Madrid para pasar unos días con su gran amiga Carmen. Se conocieron el año pasado cuando Carmen fue de intercambio cultural a su casa de Londres y ahora es ella la que le devuelve la visita. Esta muy emocionada porque justo en estos días se celebra la Verbena de San Isidro, ha leído algo sobre ellos y espera bailar, comer y disfrutar de la Verbena y asi pasarlo muy bien con su amiga... ¿Quieres tu unirte a la fiesta? Lo pasarán en grande. Duración: 50 minutos. Edad recomendada: todos los públicos",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23dd826e66266910VgnVCM1000001d4a900aRCRD,['Niños'],12759171,ayuntamiento madrid,,,,
Mi amiga madrileña,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=113c1dc120866910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas),AVENIDA GLORIETAS 19,-3.6599325731670977,40.37381624358889,"Los domingos del Pozo.  Mary, una niña inglesa, acaba de llegar con su maleta a Madrid para pasar unos días con su gran amiga Carmen. Se conocieron el año pasado cuando Carmen fue de intercambio cultural a su casa de Londres y ahora es ella la que le devuelve la visita. Esta muy emocionada porque justo en estos días se celebra la Verbena de San Isidro, ha leído algo sobre ellos y espera bailar, comer y disfrutar de la Verbena y así pasarlo muy bien con su amiga. ¿Quieres tu unirte a la fiesta? Lo pasarán en grande.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=113c1dc120866910VgnVCM1000001d4a900aRCRD,['Niños'],12760960,ayuntamiento madrid,,,,
Mi mundo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a456a6496686910VgnVCM1000001d4a900aRCRD,17:00,2025-05-10,,2025-05-10,,Parque Alfredo Kraus,CALLE MAR ADRIATICO 5,-3.6393251567222045,40.47098300036034,"Iberoamericana de teatro en movimiento.  Disfruta y comparte con nuestra exploradora 'Grace' y sus amigos una fantástica aventura recorriendo nuestro planeta. La madre tierra está enferma y para ello Grace necesitará de tu ayuda para sanarla. ¿Podrás ayudarla plantando arboles, jugando con animales y reciclando? Un espectáculo con marionetas en el que los espectadores son grandes protagonistas en la historia y en la que aprenderán la importancia del cuidado al medio ambiente.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a456a6496686910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12766368,ayuntamiento madrid,,,,
"Miau, miau",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40b052aee7336910VgnVCM1000001d4a900aRCRD,18:00,2025-05-07,,2025-05-07,,Biblioteca Pública Municipal Gloria Fuertes (Barajas),AVENIDA LOGROÑO 179,-3.5937461811785347,40.46055947228695,"Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.  Este cuento está pensado para niñas y niños  a partir de 3 años. Recuerda que las niñas y niños deberán ir acompañados por una persona adulta. Para asistir es  necesario realizar inscripción previa a través de este enlace .  Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Israel Hergón.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40b052aee7336910VgnVCM1000001d4a900aRCRD,['Niños'],12753956,ayuntamiento madrid,,+3,3.0,14.0
Misión espacial,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17127665fa006910VgnVCM1000001d4a900aRCRD,17:00,2025-05-31,,2025-05-31,,Parque Alfredo Kraus,CALLE MAR ADRIATICO 5,-3.6393251567222045,40.47098300036034,"Compañía Ciencia divertida.  Después de confiarles una misión espacial de máxima seguridad, los profesores de CIENCIA DIVERTIDA llegarán a un planeta desconocido que tendrán que explorar utilizando técnicas sofisticadas y experimentos descabellados. Los asistentes aprenderán sobre los misterios del espacio y los planetas de una manera divertida a través de sus increíbles aventuras.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17127665fa006910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12747954,ayuntamiento madrid,,,,
Motetes sacros en tiempo pascual,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e29b2ce8b3086910VgnVCM2000001f4a900aRCRD,21:15,2025-05-10,,2025-05-10,,,,,,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e29b2ce8b3086910VgnVCM2000001f4a900aRCRD,['Familias'],12763484,ayuntamiento madrid,,,,
Muchas Caperucitas y algún lobo bueno,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd09d49bf3325910VgnVCM1000001d4a900aRCRD,,2025-03-22,,2025-05-11,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,"Un viaje mágico a través de las diferentes versiones del cuento clásico de Caperucita Roja en homenaje a la obra Caperucita en Manhattan de Carmen Martín Gaite, donde descubriremos diversidad de interpretaciones e imágenes de la protagonista y en el que no faltará el ¡lobo!.  En este taller, los más pequeños y sus acompañantes explorarán libros llenos de creatividad e imaginación, mientras se divierten con un gran juego de retos y sorpresas.  Los participantes avanzarán por un bosque muy especial, donde cada lugar les llevará a una actividad diferente: narración de historias, sencillas manualidades, juegos de dramatización, laberintos, acertijos, adivinanzas …  Un espacio único para compartir, aprender y jugar en familia.  Imparte: Teresa Corchete. Especialista en promoción de la lectura, con una amplia trayectoria en diseño y ejecución de programas dirigidos a primeras edades y familias.  Público: de 3 a 6 años. Solo se inscribe a los niños/as. Acompañados por máximo dos adultos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd09d49bf3325910VgnVCM1000001d4a900aRCRD,['Familias'],12695586,ayuntamiento madrid,,3-6,3.0,6.0
Musical Infantil Chispitas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5361ce25e2186910VgnVCM2000001f4a900aRCRD,13:00,2025-05-31,,2025-05-31,,Centro Cultural Meseta de Orcasitas (Usera),PLAZA ASOCIACION 1,-3.7081179166391824,40.36969488211539,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5361ce25e2186910VgnVCM2000001f4a900aRCRD,['Niños'],12764681,ayuntamiento madrid,,,,
MÚSICA. La pequeña orquesta cinematográfica.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a9e2d8dae976910VgnVCM1000001d4a900aRCRD,19:00,2025-05-17,,2025-05-17,,Centro Cultural Príncipe de Asturias (Ciudad Lineal),CALLE HERMANOS GARCIA NOBLEJAS 14,-3.6372924261150033,40.43644651057092,"Un espectáculo músico-teatral que te transportará al corazón de las películas más icónicas de todos los tiempos. Valiéndose de una rica diversidad instrumental, esta pequeña pero talentosa orquesta trae a la vida una cuidada selección de bandas sonoras, retando a la audiencia a descubrir qué personaje o película se esconde detrás de cada representación.  ¿Están preparados para un viaje cinematográfico?  Duración: 60 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a9e2d8dae976910VgnVCM1000001d4a900aRCRD,['Familias'],12762496,ayuntamiento madrid,,,,
Nos hacemos mayores... o no?,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc376a6496686910VgnVCM1000001d4a900aRCRD,11:00,2025-05-15,,2025-05-15,,Parque Forestal de Valdebebas-Felipe VI,AVENIDA LAS FUERZAS ARMADAS 11,-3.641451621738692,40.48494412599755,Celebración del Día de la Familia. Compañía Achús y Chusita.  Toda la familia se lo pasará en grande con un espectáculo familiar donde la magia el juego y sobre todo el baile toman forman haciendo el disfrute de grandes y pequeños. Al finalizar el show habrá una coreografía especial para aquellos intrépidos valientes que sean capaces de aguantar hasta el último minuto.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc376a6496686910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12766377,ayuntamiento madrid,,,,
Nos queda la alegría,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f81071adf3d56910VgnVCM2000001f4a900aRCRD,19:00,2025-05-23,,2025-05-23,,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),AVENIDA SEPTIMA 11,-3.598099871155595,40.44844757572015,"Stan Mochales y Javi Morán   Recomendada para todos los públicos  Un poeta es un mago de las palabras, un prestidigitador de las emociones, un equilibrista de los sentimientos. Es también un hombre o una mujer bueno, sincero y tierno como un niño que aún no ha aprendido a mentir. Es un pacifista, un humanista y un artesano. Todo a la vez y sencillo al mismo tiempo. Poetas ha habido muy pocos. Hay muy pocos. Miguel Hernandez fue uno de ellos. Y 'Nos queda la alegría' es el homenaje que Stan Mochales, actor y escritor, y Javi Morán, cantautor y poeta, le tributan. Cincuenta minutos de poemas y canciones basadas en la obra del autor de Orihuela.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f81071adf3d56910VgnVCM2000001f4a900aRCRD,['Familias'],12758193,ayuntamiento madrid,,,,
Objetos para hacer su vida más fácil S.L.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93479b6ef9c56910VgnVCM2000001f4a900aRCRD,19:00,2025-05-04,,2025-05-04,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Cía.: Idalia Teatro   Recomendada para todos los públicos  El monótono departamento de atención telefónica al cliente de 'Objetos para hacer su vida más fácil S.L.' se convierte en un campo de batalla cuando las tres teleoperadoras descubren que necesitan librar el mismo día. En la lucha por un viernes libre todo está permitido, la mentira, la traición, el chantaje, el engaño y graparle la mano en la mesa a tu compañera... Y es que ya lo dijo el mítico estratega, cuando recursos humanos falla, la guerra se desata en toda su crudeza.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93479b6ef9c56910VgnVCM2000001f4a900aRCRD,['Familias'],12757897,ayuntamiento madrid,,,,
"Oh, Canadá",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24f8dedac5936910VgnVCM2000001f4a900aRCRD,19:00,2025-05-24,,2025-05-24,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,Director: Paul Schrader   No recomendada para menores de 12 años.  Un afamado documentalista canadiense concede una última entrevista a uno de sus antiguos alumnos para contarle toda la verdad sobre su vida. Una confesión filmada delante de su mujer.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24f8dedac5936910VgnVCM2000001f4a900aRCRD,['Familias'],12755205,ayuntamiento madrid,,12,12.0,12.0
Oliverio Satisfecho,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52ad03a1c2d56910VgnVCM1000001d4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Centro Cultural Meseta de Orcasitas (Usera),PLAZA ASOCIACION 1,-3.7081179166391824,40.36969488211539,"Compañía: Oliverio.  Edad recomendada:  todos los públicos.   Duración: 60 minutos  Sinopsis: un show de magia para toda la familia. Gozosamente interpretado por oliverio satisfecho, que utiliza el lenguaje del teatro del absurdo, sorprenderá a todos los asistentes con efectos de magia de gran potencia y muchas risas.Un espectáculo para pequeños y grandes.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52ad03a1c2d56910VgnVCM1000001d4a900aRCRD,['Niños'],12758129,ayuntamiento madrid,,,,
Oliverio Satisfecho,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae65234abc586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-25,,2025-05-25,,Centro Cultural Carril del Conde (Hortaleza),CALLE CARRIL DEL CONDE 57,-3.654366821391548,40.46089499555313,"Compañía Oliverio. A partir de 6 años. En la magia tienen cabida los cuentos, la poesía, la magia, los chistes, la improvisación, el dejarse llevar por los acontecimientos... Una obra donde se desborda el lenguaje del TEATRO DEL ABSURDO y el pasarlo muy bien acompañados de efectos de Magia de gran potencia y mucha risa.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae65234abc586910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12765761,ayuntamiento madrid,,+6,6.0,14.0
